genes	state
955	0.247191011
2222	0.247191011
197258	0.247191011
2548	0.247191011
3073	0.247191011
3704	0.247191011
7086	0.247191011
271	0.235955056
410	0.235955056
9296	0.235955056
1119	0.235955056
1337	0.235955056
8694	0.235955056
4731	0.235955056
30833	0.235955056
6515	0.235955056
6817	0.235955056
953	0.224719101
2821	0.224719101
30	0.213483146
80347	0.213483146
1431	0.213483146
2582	0.213483146
2590	0.213483146
2744	0.213483146
2752	0.213483146
3162	0.213483146
56623	0.213483146
4713	0.213483146
374291	0.213483146
4728	0.213483146
8396	0.213483146
23478	0.213483146
47	0.202247191
53	0.202247191
516	0.202247191
1152	0.202247191
1606	0.202247191
8527	0.202247191
54344	0.202247191
9563	0.202247191
4714	0.202247191
5226	0.202247191
5298	0.202247191
5728	0.202247191
5831	0.202247191
124935	0.202247191
51703	0.191011236
55902	0.191011236
483	0.191011236
493	0.191011236
587	0.191011236
84444	0.191011236
954	0.191011236
92579	0.191011236
2539	0.191011236
8821	0.191011236
9807	0.191011236
4597	0.191011236
3340	0.191011236
4967	0.191011236
6576	0.191011236
55343	0.191011236
113452	0.191011236
7357	0.191011236
100	0.179775281
277	0.179775281
8703	0.179775281
1347	0.179775281
1788	0.179775281
29925	0.179775281
2806	0.179775281
51477	0.179775281
4357	0.179775281
5833	0.179775281
5209	0.179775281
6513	0.179775281
160728	0.179775281
51524	0.179775281
7371	0.179775281
10317	0.168539326
645	0.168539326
1346	0.168539326
64772	0.168539326
3945	0.168539326
5048	0.168539326
5305	0.168539326
51109	0.168539326
6573	0.168539326
7084	0.168539326
7390	0.168539326
52	0.157303371
10195	0.157303371
498	0.157303371
506	0.157303371
9334	0.157303371
790	0.157303371
54480	0.157303371
2109	0.157303371
2588	0.157303371
23464	0.157303371
2799	0.157303371
5130	0.157303371
5297	0.157303371
9091	0.157303371
5352	0.157303371
80142	0.157303371
6472	0.157303371
6517	0.157303371
6535	0.157303371
6482	0.157303371
28976	0.146067416
112	0.146067416
490	0.146067416
10476	0.146067416
124583	0.146067416
1120	0.146067416
1384	0.146067416
51181	0.146067416
9583	0.146067416
2990	0.146067416
3425	0.146067416
3931	0.146067416
22978	0.146067416
5152	0.146067416
5160	0.146067416
5223	0.146067416
6319	0.146067416
8140	0.146067416
10312	0.146067416
