CNN2,0.007311272,0.604534125
ERN1,0.007456022,0.605393362
BARX1,0.007601334,0.613235671
ATP11A,0.007709085,0.617967163
CST4,0.007859714,0.626054083
CEMIP,0.008267435,0.654388812
CYTH2,0.008328281,0.655084882
CBLB,0.008559873,0.658198664
CNOT11,0.008479786,0.658198664
COL16A1,0.008577064,0.658198664
EPS8L3,0.008554671,0.658198664
C8G,0.009327914,0.711480119
CHD4,0.009583324,0.726557974
BAK1,0.009726311,0.732982953
ECHS1,0.00990404,0.741934045
CREB3,0.010879425,0.810179805
ELK4,0.011052767,0.818246731
ADGRG1,0.012442744,0.894829523
CEBPA,0.012271407,0.894829523
CLIC3,0.012425036,0.894829523
CX3CL1,0.012429886,0.894829523
DTD1,0.012389517,0.894829523
CFD,0.01288257,0.921195972
CNN3,0.013117821,0.927478609
EMP3,0.013058028,0.927478609
ATG10,0.013250434,0.927623083
C1QTNF1,0.013267279,0.927623083
ABCA2,0.013510598,0.929149645
C10orf10,0.013499282,0.929149645
EFHD2,0.013407078,0.929149645
ARHGAP26,0.013725916,0.938827301
CARNS1,0.014020979,0.939629513
CLIC1,0.01411095,0.939629513
DOK4,0.013921627,0.939629513
EEPD1,0.013835026,0.939629513
ERRFI1,0.014073074,0.939629513
ATG9A,0.014450747,0.953675052
BANP,0.014689289,0.953675052
C1orf116,0.014797768,0.953675052
CFH,0.014659635,0.953675052
COL6A3,0.014928097,0.953675052
CUL4A,0.014818098,0.953675052
DCAF11,0.014886363,0.953675052
DNAJC10,0.014585517,0.953675052
DSG2,0.015093512,0.959372567
A2M,0.015542273,0.97634117
EML3,0.015507666,0.97634117
ESYT2,0.015593208,0.97634117
AFTPH,0.015729984,0.9800294
A4GALT,0.582658898,1
AACS,0.388778836,1
AAK1,0.087305571,1
AAMDC,0.634114082,1
AAMP,0.79783605,1
AAR2,0.477780337,1
AARS,0.097116831,1
AATF,0.548738624,1
ABCA3,0.787235423,1
ABCA7,0.259435089,1
ABCA8,0.213975153,1
ABCB8,0.898934849,1
ABCC3,0.064768945,1
ABCC5,0.499154188,1
ABCF1,0.339548222,1
ABCF2,0.785105868,1
ABCF3,0.03516076,1
ABCG1,0.17817392,1
ABHD11,0.362236577,1
ABHD12,0.811998215,1
ABHD14A,0.398574184,1
ABHD14B,0.941544987,1
ABHD17A,0.486338644,1
ABHD17C,0.45655119,1
ABHD2,0.579231673,1
ABHD4,0.076973396,1
ABI1,0.267581327,1
ABI2,0.605321022,1
ABL2,0.228274971,1
ABLIM1,0.557975459,1
ABO,0.063979784,1
ABR,0.092516509,1
ABTB1,0.749341536,1
AC004556.1,0.632186942,1
AC007325.4,0.820620457,1
