ARID1B,0.25492069,1
ARID5A,0.071352503,1
ARID5B,0.874006596,1
ARIH1,0.333851864,1
ARIH2,0.442402848,1
ARL1,0.162112427,1
ARL16,0.663754145,1
ARL2,0.091182513,1
ARL2BP,0.48744386,1
ARL3,0.312315803,1
ARL4C,0.251056941,1
ARL6IP1,0.782723478,1
ARL6IP5,0.319508351,1
ARL8A,0.751703389,1
ARL8B,0.570047583,1
ARMC10,0.442152392,1
ARMCX3,0.043919303,1
ARMCX6,0.929590064,1
ARPC1A,0.825982608,1
ARPC1B,0.34766522,1
ARPC2,0.64729768,1
ARPC3,0.37889827,1
ARPC4,0.534968019,1
ARPC5,0.884215515,1
ARPC5L,0.46677851,1
ARRB2,0.788064601,1
ARRDC1,0.122878895,1
ARRDC2,0.787147681,1
ARRDC3,0.202499241,1
ARSA,0.822250566,1
ARSD,0.753078335,1
ASAP1,0.541743641,1
ASAP2,0.395686375,1
ASB1,0.878999274,1
ASCC2,0.764153442,1
ASH1L,0.257202962,1
ASL,0.447729444,1
ASNA1,0.53219815,1
ASPH,0.086931818,1
ASS1,0.180464366,1
ASXL1,0.603050608,1
ATAD3B,0.921526206,1
ATF4,0.591347652,1
ATF5,0.367675773,1
ATF6,0.511940976,1
ATG10,0.15243952,1
ATG101,0.892828659,1
ATG12,0.225075429,1
ATG13,0.666848226,1
ATG4B,0.68814706,1
ATG7,0.147493945,1
ATG9A,0.816322989,1
ATL2,0.675805395,1
ATL3,0.613217156,1
ATN1,0.246362897,1
ATOX1,0.324240651,1
ATP10A,0.836795524,1
ATP13A1,0.467004747,1
ATP13A2,0.075788165,1
ATP1A1,0.08356429,1
ATP1B3,0.215947899,1
ATP2B4,0.02114258,1
ATP2C1,0.306937667,1
ATP5A1,0.345947951,1
ATP5B,0.553606264,1
ATP5C1,0.663564911,1
ATP5D,0.48788915,1
ATP5E,0.290876037,1
ATP5EP2,0.97727619,1
ATP5F1,0.769419111,1
ATP5G1,0.908797357,1
ATP5G2,0.290872055,1
ATP5G3,0.384998701,1
ATP5H,0.347818792,1
ATP5I,0.701770424,1
