genes,state
AC004824.1,0.008474576
AC004825.2,0.016949153
AC004834.1,0.0
AC004835.1,0.0
AC004836.1,0.0
AC004839.1,0.008474576
AC004846.1,0.008474576
AC004846.2,0.0
AC004847.1,0.008474576
AC004852.2,0.0
AC004862.1,0.0
AC004865.2,0.0
AC004870.2,0.0
AC004884.1,0.07627118599999999
AC004889.1,0.008474576
AC004890.1,0.491525424
AC004893.2,0.008474576
AC004898.1,0.0
AC004908.1,0.0
AC004908.3,0.008474576
AC004910.1,0.20338983100000002
AC004918.1,0.008474576
AC004923.1,0.0
AC004924.1,0.025423729
AC004938.1,0.254237288
AC004941.1,0.0
AC004941.2,0.008474576
AC004943.2,0.016949153
AC004947.2,0.0
AC004951.1,0.0
AC004967.1,0.008474576
AC004980.1,0.016949153
AC004980.2,0.0
AC004980.3,0.025423729
AC004982.1,0.0
AC004982.2,0.0
AC004987.2,0.0
AC005000.1,0.008474576
AC005002.1,0.008474576
AC005005.4,0.033898305
AC005011.1,0.0
AC005014.1,0.0
AC005017.1,0.008474576
AC005019.1,0.26271186399999996
AC005034.3,0.008474576
AC005035.1,0.0
AC005041.1,0.0
AC005042.1,0.0
AC005062.1,0.0
AC005064.1,0.0
AC005070.1,0.0
AC005072.1,0.0
AC005076.1,0.0
AC005082.1,0.0
AC005083.1,0.0
AC005086.1,0.0
AC005089.1,0.025423729
AC005094.1,0.016949153
AC005099.1,0.050847458
AC005154.1,0.050847458
AC005154.3,0.0
AC005156.1,0.0
AC005162.3,0.0
AC005165.2,0.322033898
AC005176.1,0.0
AC005224.3,0.008474576
AC005224.4,0.0
AC005225.4,0.0
AC005225.5,0.008474576
AC005229.1,0.0
AC005229.2,0.016949153
AC005229.4,0.0
AC005244.1,0.008474576
AC005253.1,0.016949153
AC005253.2,0.008474576
AC005255.1,0.0
AC005261.2,0.059322034
AC005261.4,0.025423729
AC005261.6,0.0
AC005262.1,0.050847458
AC005280.1,0.0
AC005300.1,0.008474576
AC005306.1,0.033898305
AC005329.1,0.008474576
AC005329.2,0.0
AC005332.1,0.0
AC005332.6,0.016949153
