2597,5.186440678
2877,3.449152542
476,3.381355932
2023,2.855932203
481,1.288135593
290,1.237288136
517,1.194915254
9245,1.13559322
1718,1.050847458
226,1
2987,1
50506,0.974576271
4725,0.93220339
445,0.923728814
4726,0.889830508
8992,0.847457627
1351,0.847457627
8714,0.830508475
533,0.822033898
1340,0.813559322
4144,0.813559322
1327,0.754237288
2879,0.745762712
79586,0.737288136
2582,0.737288136
2876,0.686440678
126328,0.677966102
10555,0.652542373
514,0.618644068
2878,0.601694915
51079,0.584745763
3030,0.576271186
51523,0.525423729
8733,0.525423729
1892,0.516949153
4705,0.491525424
5476,0.466101695
3615,0.466101695
9296,0.440677966
4123,0.440677966
4245,0.43220339
1347,0.415254237
2944,0.406779661
353,0.389830508
2687,0.389830508
3636,0.381355932
4357,0.381355932
645,0.372881356
10331,0.36440678
2356,0.36440678
4716,0.36440678
5832,0.355932203
1337,0.355932203
4695,0.355932203
435,0.347457627
2821,0.347457627
3632,0.347457627
1650,0.338983051
1809,0.338983051
2752,0.338983051
410,0.330508475
529,0.330508475
51529,0.322033898
8704,0.322033898
2224,0.322033898
2937,0.322033898
11253,0.322033898
4669,0.322033898
4696,0.322033898
521,0.313559322
1329,0.313559322
2109,0.313559322
483,0.305084746
498,0.305084746
506,0.305084746
2683,0.305084746
124583,0.305084746
10632,0.296610169
3073,0.296610169
55268,0.288135593
3418,0.288135593
427,0.279661017
535,0.279661017
9114,0.279661017
1152,0.279661017
955,0.279661017
51447,0.279661017
3939,0.279661017
4830,0.279661017
29922,0.279661017
1345,0.271186441
1350,0.271186441
3291,0.271186441
8703,0.262711864
1891,0.262711864
9957,0.262711864
3704,0.262711864
4832,0.262711864
204,0.254237288
221,0.254237288
229,0.254237288
516,0.254237288
2222,0.254237288
3423,0.254237288
4723,0.254237288
526,0.245762712
8694,0.245762712
84444,0.245762712
92579,0.245762712
2548,0.245762712
374291,0.245762712
30833,0.245762712
47,0.237288136
1645,0.237288136
3712,0.237288136
4707,0.237288136
4728,0.237288136
51,0.228813559
216,0.228813559
518,0.228813559
9551,0.228813559
118881,0.228813559
2348,0.228813559
4720,0.228813559
2673,0.220338983
2990,0.220338983
3098,0.220338983
11343,0.220338983
4258,0.220338983
4708,0.220338983
2678,0.211864407
9807,0.211864407
1717,0.203389831
3156,0.203389831
4714,0.203389831
10327,0.194915254
10423,0.194915254
1384,0.194915254
1537,0.194915254
954,0.194915254
2806,0.194915254
4694,0.194915254
4731,0.194915254
10195,0.186440678
271,0.186440678
513,0.186440678
26229,0.186440678
11041,0.186440678
2519,0.186440678
2590,0.186440678
2720,0.186440678
3028,0.186440678
3628,0.186440678
4833,0.186440678
10554,0.177966102
191,0.177966102
1374,0.177966102
51809,0.177966102
2997,0.177966102
3420,0.177966102
4715,0.177966102
28976,0.169491525
50,0.169491525
53,0.169491525
10768,0.169491525
1349,0.169491525
2629,0.169491525
2936,0.169491525
80270,0.169491525
112,0.161016949
80347,0.161016949
79901,0.161016949
2525,0.161016949
4524,0.161016949
