2597,11.92035398
2023,4.867256637
79586,3.309734513
226,2.469026549
2879,2.380530973
2877,2
476,1.752212389
533,1.716814159
1340,1.619469027
2987,1.610619469
517,1.601769912
10555,1.522123894
4726,1.504424779
126328,1.283185841
1351,1.256637168
51079,1.247787611
4725,1.185840708
1718,1.053097345
445,0.982300885
8992,0.982300885
11343,0.96460177
10331,0.955752212
2876,0.92920354
9245,0.85840708
8704,0.761061947
1327,0.752212389
10195,0.743362832
1892,0.734513274
4705,0.734513274
645,0.725663717
8714,0.716814159
514,0.690265487
2224,0.690265487
4245,0.690265487
221,0.681415929
4716,0.681415929
353,0.663716814
2356,0.654867257
5476,0.646017699
955,0.619469027
51523,0.601769912
1650,0.601769912
8694,0.592920354
3030,0.584070796
516,0.566371681
11253,0.566371681
2821,0.557522124
4123,0.557522124
4696,0.557522124
521,0.548672566
3636,0.548672566
2525,0.522123894
8733,0.522123894
4728,0.513274336
2109,0.504424779
3632,0.504424779
4357,0.504424779
513,0.495575221
2687,0.495575221
481,0.486725664
3157,0.486725664
3615,0.486725664
4695,0.486725664
8703,0.451327434
8525,0.451327434
2582,0.433628319
4830,0.433628319
4715,0.424778761
1347,0.415929204
29926,0.415929204
3073,0.407079646
9114,0.398230088
1809,0.398230088
2878,0.398230088
1717,0.389380531
2132,0.389380531
2222,0.389380531
26229,0.380530973
374291,0.380530973
526,0.371681416
50506,0.371681416
4669,0.371681416
3418,0.362831858
11282,0.362831858
204,0.353982301
506,0.353982301
529,0.353982301
535,0.345132743
1329,0.345132743
9551,0.327433628
2683,0.327433628
1537,0.327433628
10327,0.318584071
2762,0.318584071
2944,0.318584071
51529,0.309734513
1337,0.309734513
9807,0.309734513
80271,0.309734513
4832,0.309734513
84444,0.300884956
2937,0.300884956
10554,0.292035398
1152,0.292035398
23464,0.292035398
9957,0.292035398
410,0.283185841
11285,0.283185841
4723,0.283185841
9415,0.274336283
5832,0.265486726
10632,0.265486726
4713,0.265486726
2752,0.256637168
4668,0.256637168
124583,0.247787611
4144,0.247787611
4694,0.247787611
790,0.238938053
118881,0.238938053
51181,0.238938053
1891,0.238938053
3939,0.238938053
51,0.230088496
518,0.230088496
80347,0.230088496
2026,0.230088496
3420,0.230088496
9296,0.221238938
54480,0.221238938
2678,0.221238938
3291,0.221238938
3712,0.221238938
4714,0.221238938
4729,0.221238938
30833,0.221238938
191,0.212389381
587,0.212389381
1632,0.212389381
92579,0.212389381
3423,0.212389381
4597,0.212389381
4700,0.212389381
53,0.203539823
219,0.203539823
2629,0.203539823
51703,0.194690265
435,0.194690265
64772,0.194690265
2519,0.194690265
3098,0.194690265
3704,0.194690265
3931,0.194690265
30,0.185840708
2588,0.185840708
2997,0.185840708
55191,0.185840708
4722,0.185840708
22978,0.185840708
8574,0.17699115
483,0.17699115
2184,0.17699115
2194,0.17699115
197258,0.17699115
2590,0.17699115
55577,0.17699115
53947,0.168141593
10476,0.168141593
1384,0.168141593
8818,0.168141593
4258,0.168141593
290,0.159292035
498,0.159292035
55268,0.159292035
2548,0.159292035
2806,0.159292035
84706,0.159292035
80270,0.159292035
4731,0.159292035
26,0.150442478
10380,0.150442478
771,0.150442478
1349,0.150442478
1350,0.150442478
1854,0.150442478
29925,0.150442478
84264,0.150442478
3028,0.150442478
230,0.14159292
954,0.14159292
79623,0.14159292
9380,0.14159292
2990,0.14159292
3421,0.14159292
7841,0.14159292
3340,0.14159292
100,0.132743363
768,0.132743363
2539,0.132743363
11226,0.132743363
3156,0.132743363
11041,0.123893805
10423,0.123893805
1345,0.123893805
1431,0.123893805
8560,0.123893805
1716,0.123893805
2720,0.123893805
2799,0.123893805
3163,0.123893805
4191,0.123893805
65220,0.123893805
4707,0.123893805
4720,0.123893805
4833,0.123893805
29922,0.123893805
35,0.115044248
10005,0.115044248
84532,0.115044248
55902,0.115044248
427,0.115044248
1635,0.115044248
1606,0.115044248
54344,0.115044248
80308,0.115044248
2639,0.115044248
3155,0.115044248
3613,0.115044248
56922,0.115044248
28976,0.10619469
50,0.10619469
112,0.10619469
56894,0.10619469
271,0.10619469
10682,0.10619469
2589,0.10619469
2746,0.10619469
3037,0.10619469
51477,0.10619469
57134,0.10619469
4259,0.10619469
47,0.097345133
128,0.097345133
56052,0.097345133
528,0.097345133
644,0.097345133
55349,0.097345133
1119,0.097345133
1120,0.097345133
1346,0.097345133
10919,0.097345133
55500,0.097345133
2584,0.097345133
8443,0.097345133
2805,0.097345133
3145,0.097345133
27349,0.097345133
4249,0.097345133
4524,0.097345133
4710,0.097345133
56895,0.088495575
217,0.088495575
9550,0.088495575
9334,0.088495575
1374,0.088495575
1743,0.088495575
1808,0.088495575
79813,0.088495575
2673,0.088495575
3425,0.088495575
3707,0.088495575
54187,0.088495575
4704,0.088495575
4907,0.088495575
32,0.079646018
79087,0.079646018
8639,0.079646018
56994,0.079646018
66002,0.079646018
953,0.079646018
9563,0.079646018
3633,0.079646018
162417,0.079646018
4701,0.079646018
4702,0.079646018
50814,0.079646018
10057,0.07079646
43,0.07079646
10768,0.07079646
8760,0.07079646
2618,0.07079646
2744,0.07079646
10020,0.07079646
2936,0.07079646
2531,0.07079646
4351,0.07079646
4708,0.07079646
4709,0.07079646
203,0.061946903
224,0.061946903
501,0.061946903
622,0.061946903
978,0.061946903
160851,0.061946903
