genes	state
2203	0.301587302
8443	0.301587302
9394	0.301587302
3704	0.301587302
55902	0.285714286
1854	0.285714286
29925	0.285714286
9563	0.285714286
11320	0.285714286
4249	0.285714286
4708	0.285714286
50808	0.26984127
231	0.26984127
80347	0.26984127
1717	0.26984127
2525	0.26984127
2762	0.26984127
9380	0.26984127
3032	0.26984127
3098	0.26984127
54187	0.26984127
374291	0.26984127
52	0.253968254
10840	0.253968254
10195	0.253968254
126792	0.253968254
2588	0.253968254
55568	0.253968254
9807	0.253968254
26002	0.253968254
240	0.238095238
10476	0.238095238
1346	0.238095238
1606	0.238095238
10007	0.238095238
3157	0.238095238
3163	0.238095238
3340	0.238095238
4704	0.238095238
32	0.222222222
10005	0.222222222
1609	0.222222222
1809	0.222222222
50506	0.222222222
79813	0.222222222
197258	0.222222222
2629	0.222222222
2744	0.222222222
4706	0.222222222
271	0.206349206
790	0.206349206
9167	0.206349206
8525	0.206349206
2137	0.206349206
2590	0.206349206
3074	0.206349206
3291	0.206349206
3028	0.206349206
7923	0.206349206
3425	0.206349206
3628	0.206349206
3635	0.206349206
4719	0.206349206
4758	0.206349206
50	0.19047619
10965	0.19047619
221	0.19047619
8760	0.19047619
1119	0.19047619
1635	0.19047619
8526	0.19047619
1743	0.19047619
64772	0.19047619
9415	0.19047619
2739	0.19047619
2997	0.19047619
80201	0.19047619
4190	0.19047619
4351	0.19047619
4718	0.19047619
4722	0.19047619
53947	0.174603175
125	0.174603175
128	0.174603175
219	0.174603175
768	0.174603175
56994	0.174603175
54675	0.174603175
57171	0.174603175
2348	0.174603175
2539	0.174603175
2589	0.174603175
2618	0.174603175
2954	0.174603175
3037	0.174603175
3155	0.174603175
3417	0.174603175
3419	0.174603175
4056	0.174603175
4128	0.174603175
51703	0.158730159
220	0.158730159
29880	0.158730159
51005	0.158730159
9334	0.158730159
875	0.158730159
51181	0.158730159
1798	0.158730159
954	0.158730159
55224	0.158730159
2184	0.158730159
80308	0.158730159
51809	0.158730159
2673	0.158730159
10870	0.158730159
3421	0.158730159
80271	0.158730159
3931	0.158730159
166785	0.158730159
4712	0.158730159
65985	0.142857143
10057	0.142857143
28976	0.142857143
2180	0.142857143
109	0.142857143
158	0.142857143
85365	0.142857143
586	0.142857143
10380	0.142857143
1120	0.142857143
9377	0.142857143
1571	0.142857143
1603	0.142857143
1841	0.142857143
9583	0.142857143
2639	0.142857143
23498	0.142857143
3033	0.142857143
84264	0.142857143
9653	0.142857143
6307	0.142857143
8897	0.142857143
4698	0.142857143
4701	0.142857143
4709	0.142857143
211	0.126984127
471	0.126984127
51382	0.126984127
9550	0.126984127
93010	0.126984127
847	0.126984127
873	0.126984127
9469	0.126984127
51727	0.126984127
1371	0.126984127
1738	0.126984127
55500	0.126984127
2194	0.126984127
2591	0.126984127
64841	0.126984127
3707	0.126984127
10905	0.126984127
4124	0.126984127
27349	0.126984127
56922	0.126984127
10797	0.126984127
55191	0.126984127
4700	0.126984127
4724	0.126984127
4905	0.126984127
48	0.111111111
159	0.111111111
223	0.111111111
229	0.111111111
262	0.111111111
80150	0.111111111
528	0.111111111
644	0.111111111
762	0.111111111
64781	0.111111111
50515	0.111111111
1593	0.111111111
8527	0.111111111
953	0.111111111
2581	0.111111111
11226	0.111111111
26035	0.111111111
8833	0.111111111
2936	0.111111111
3029	0.111111111
51528	0.111111111
2531	0.111111111
4597	0.111111111
196883	0.095238095
111	0.095238095
112	0.095238095
178	0.095238095
217	0.095238095
501	0.095238095
272	0.095238095
411	0.095238095
1040	0.095238095
9023	0.095238095
10164	0.095238095
1545	0.095238095
1577	0.095238095
1788	0.095238095
1808	0.095238095
2098	0.095238095
3992	0.095238095
3081	0.095238095
3658	0.095238095
4522	0.095238095
4548	0.095238095
4668	0.095238095
4710	0.095238095
4711	0.095238095
54981	0.095238095
4907	0.095238095
43	0.079365079
2181	0.079365079
130	0.079365079
210	0.079365079
8659	0.079365079
79087	0.079365079
79053	0.079365079
247	0.079365079
8639	0.079365079
490	0.079365079
493	0.079365079
523	0.079365079
55501	0.079365079
166012	0.079365079
22856	0.079365079
55907	0.079365079
1376	0.079365079
56474	0.079365079
1629	0.079365079
1723	0.079365079
2131	0.079365079
2523	0.079365079
2584	0.079365079
2729	0.079365079
2746	0.079365079
2766	0.079365079
26275	0.079365079
3156	0.079365079
3614	0.079365079
3633	0.079365079
58508	0.079365079
4047	0.079365079
57134	0.079365079
4126	0.079365079
4200	0.079365079
10873	0.079365079
65220	0.079365079
55967	0.079365079
4881	0.079365079
18	0.063492063
100	0.063492063
115	0.063492063
56895	0.063492063
203	0.063492063
8854	0.063492063
4329	0.063492063
23600	0.063492063
23545	0.063492063
669	0.063492063
23632	0.063492063
113189	0.063492063
2026	0.063492063
2027	0.063492063
2135	0.063492063
2271	0.063492063
79695	0.063492063
2592	0.063492063
2643	0.063492063
9945	0.063492063
27165	0.063492063
10020	0.063492063
2982	0.063492063
3141	0.063492063
64802	0.063492063
23530	0.063492063
50814	0.063492063
51166	0.047619048
4363	0.047619048
31	0.047619048
34	0.047619048
8310	0.047619048
2182	0.047619048
91703	0.047619048
132	0.047619048
55326	0.047619048
23382	0.047619048
7915	0.047619048
366	0.047619048
245973	0.047619048
51606	0.047619048
135152	0.047619048
686	0.047619048
771	0.047619048
760	0.047619048
8824	0.047619048
9435	0.047619048
84701	0.047619048
126129	0.047619048
1503	0.047619048
